Pubchem ID	Drug name	depMapID	Cell line name	TCGA type	Predicted IC50
16038120	NVP-TAE684	ACH-000457	CAL-54	KIRC	-0.2663505
16038120	NVP-TAE684	ACH-000090	PC-3	PRAD	-0.2643621
16038120	NVP-TAE684	ACH-000955	SNU-407	COAD/READ	-0.25156832
16038120	NVP-TAE684	ACH-000966	IGROV1	OV	-0.24393249
16038120	NVP-TAE684	ACH-000483	SNU-182	LIHC	-0.24266672
16038120	NVP-TAE684	ACH-000129	NCI-H1341	SCLC	-0.23974991
16038120	NVP-TAE684	ACH-000191	BHT-101	THCA	-0.23758245
16038120	NVP-TAE684	ACH-000860	NCI-H358	LUAD	-0.22138357
16038120	NVP-TAE684	ACH-000811	SK-OV-3	OV	-0.22048771
16038120	NVP-TAE684	ACH-000058	ML-1	THCA	-0.21674407
16038120	NVP-TAE684	ACH-000351	MKN1	STAD	-0.21383286
16038120	NVP-TAE684	ACH-000950	LoVo	COAD/READ	-0.20984137
16038120	NVP-TAE684	ACH-000824	KYSE-510	ESCA	-0.20147014
16038120	NVP-TAE684	ACH-000855	KYSE-150	ESCA	-0.19959307
16038120	NVP-TAE684	ACH-000522	UM-UC-3	BLCA	-0.19826686
16038120	NVP-TAE684	ACH-000890	SW 1271	SCLC	-0.18232036
16038120	NVP-TAE684	ACH-000651	SW620	COAD/READ	-0.17239809
16038120	NVP-TAE684	ACH-000528	ABC-1	LUAD	-0.15031445
16038120	NVP-TAE684	ACH-000060	Panc 10.05	PAAD	-0.14315367
16038120	NVP-TAE684	ACH-000917	TE-4	ESCA	-0.12985039
16038120	NVP-TAE684	ACH-000201	A-204	SARC	-0.12970519
16038120	NVP-TAE684	ACH-000978	EN	UCEC	-0.12076056
16038120	NVP-TAE684	ACH-000348	RPMI-7951	SKCM	-0.11902034
16038120	NVP-TAE684	ACH-000476	JHH-4	LIHC	-0.10063732
16038120	NVP-TAE684	ACH-000585	EPLC-272H	LUSC	-0.093732
16038120	NVP-TAE684	ACH-000138	CFPAC-1	PAAD	-0.08819258
16038120	NVP-TAE684	ACH-000853	NCI-H661	NA	-0.076391935
16038120	NVP-TAE684	ACH-000823	KYSE-140	ESCA	-0.07269144
16038120	NVP-TAE684	ACH-000161	COR-L105	LUAD	-0.069839716
16038120	NVP-TAE684	ACH-000188	SCC-25	HNSC	-0.067485094
16038120	NVP-TAE684	ACH-000810	SK-MEL-30	SKCM	-0.06665397
16038120	NVP-TAE684	ACH-000792	BFTC-909	KIRC	-0.06508541
16038120	NVP-TAE684	ACH-000997	HCT-15	COAD/READ	-0.062065125
16038120	NVP-TAE684	ACH-000414	NCI-H1944	LUAD	-0.053217173
16038120	NVP-TAE684	ACH-000957	LS 180	COAD/READ	-0.0487808
16038120	NVP-TAE684	ACH-000841	NCI-H2087	LUAD	-0.045979023
16038120	NVP-TAE684	ACH-000670	SBC-5	SCLC	-0.040057063
16038120	NVP-TAE684	ACH-000169	RD	SARC	-0.03971672
16038120	NVP-TAE684	ACH-000599	PA-TU-8902	PAAD	-0.031035066
16038120	NVP-TAE684	ACH-000478	SNU-387	LIHC	-0.026160479
16038120	NVP-TAE684	ACH-000882	IGR-1	SKCM	-0.025804996
16038120	NVP-TAE684	ACH-000144	RERF-GC-1B	STAD	-0.02101922
16038120	NVP-TAE684	ACH-000544	OE21	ESCA	-0.020934582
16038120	NVP-TAE684	ACH-000857	CAL-85-1	BRCA	-0.015121698
16038120	NVP-TAE684	ACH-000482	RERF-LC-KJ	LUAD	-0.0019618273
16038120	NVP-TAE684	ACH-000496	NCI-H1792	LUAD	0.013442636
16038120	NVP-TAE684	ACH-000067	Hs 683	LGG	0.0143408775
16038120	NVP-TAE684	ACH-000212	CAL-120	BRCA	0.02380073
16038120	NVP-TAE684	ACH-000979	DU 145	PRAD	0.02467227
16038120	NVP-TAE684	ACH-000186	NCI-H2444	UNABLE TO CLASSIFY	0.02889371
16038120	NVP-TAE684	ACH-000976	HuCCT1	NA	0.03196895
16038120	NVP-TAE684	ACH-000535	BxPC-3	PAAD	0.037816525
16038120	NVP-TAE684	ACH-000974	SNG-M	UCEC	0.049433947
16038120	NVP-TAE684	ACH-000449	MES-SA	SARC	0.05581832
16038120	NVP-TAE684	ACH-000480	HuH-7	LIHC	0.05738008
16038120	NVP-TAE684	ACH-000171	VMRC-RCZ	KIRC	0.075244784
16038120	NVP-TAE684	ACH-000467	HCC-56	COAD/READ	0.08103359
16038120	NVP-TAE684	ACH-000574	FU-OV-1	OV	0.08862615
16038120	NVP-TAE684	ACH-000650	IGR-37	SKCM	0.09328556
16038120	NVP-TAE684	ACH-000915	IPC-298	SKCM	0.10049248
16038120	NVP-TAE684	ACH-000633	FU97	STAD	0.108585715
16038120	NVP-TAE684	ACH-000430	TYK-nu	UNABLE TO CLASSIFY	0.13184524
16038120	NVP-TAE684	ACH-000763	MM1-S	MM	0.13416386
16038120	NVP-TAE684	ACH-000416	NCI-H838	LUAD	0.13466978
16038120	NVP-TAE684	ACH-000863	DBTRG-05MG	GBM	0.13663244
16038120	NVP-TAE684	ACH-000094	HPAF-II	PAAD	0.14125395
16038120	NVP-TAE684	ACH-000248	AU565	BRCA	0.14328122
16038120	NVP-TAE684	ACH-000372	P12-ICHIKAWA	ALL	0.16099656
16038120	NVP-TAE684	ACH-000042	Panc 02.03	PAAD	0.16300881
16038120	NVP-TAE684	ACH-000911	NUGC-3	STAD	0.16301703
16038120	NVP-TAE684	ACH-000989	SNU-175	COAD/READ	0.17517233
16038120	NVP-TAE684	ACH-000560	ECC10	STAD	0.1865282
16038120	NVP-TAE684	ACH-000624	HCC1806	BRCA	0.19050205
16038120	NVP-TAE684	ACH-000018	T24	BLCA	0.19981551
16038120	NVP-TAE684	ACH-000867	ChaGo-K-1	UNABLE TO CLASSIFY	0.21406567
16038120	NVP-TAE684	ACH-000849	MDA-MB-468	BRCA	0.2283603
16038120	NVP-TAE684	ACH-000719	RMG-I	OV	0.23229527
16038120	NVP-TAE684	ACH-000378	NCI-H647	LUAD	0.23515296
16038120	NVP-TAE684	ACH-000843	HARA	LUSC	0.24527884
16038120	NVP-TAE684	ACH-000805	COLO-679	SKCM	0.24954367
16038120	NVP-TAE684	ACH-000775	NCI-H727	NA	0.25376475
16038120	NVP-TAE684	ACH-000244	DK-MG	GBM	0.26129735
16038120	NVP-TAE684	ACH-000956	22Rv1	PRAD	0.26362467
16038120	NVP-TAE684	ACH-000369	MOLM-16	LAML	0.2653321
16038120	NVP-TAE684	ACH-000091	OV56	OV	0.26718485
16038120	NVP-TAE684	ACH-001075	NCI-H292	NA	0.27206945
16038120	NVP-TAE684	ACH-000991	SNU-81	COAD/READ	0.28876936
16038120	NVP-TAE684	ACH-000720	TCCSUP	BLCA	0.29053342
16038120	NVP-TAE684	ACH-000730	SK-MEL-5	SKCM	0.3107437
16038120	NVP-TAE684	ACH-000614	RVH-421	SKCM	0.31815958
16038120	NVP-TAE684	ACH-000451	NCI-H2085	LUAD	0.3239932
16038120	NVP-TAE684	ACH-000869	NCI-H1568	LUAD	0.3373506
16038120	NVP-TAE684	ACH-000951	NCI-H2342	LUAD	0.34784698
16038120	NVP-TAE684	ACH-000343	NCI-H522	LUAD	0.36564302
16038120	NVP-TAE684	ACH-000929	NCI-H2110	UNABLE TO CLASSIFY	0.37942576
16038120	NVP-TAE684	ACH-000637	KYSE-520	ESCA	0.39909172
16038120	NVP-TAE684	ACH-000595	LN-229	GBM	0.4124937
16038120	NVP-TAE684	ACH-000562	HCC-78	LUAD	0.4258275
16038120	NVP-TAE684	ACH-000117	EFM-192A	BRCA	0.4281814
16038120	NVP-TAE684	ACH-000291	OV-90	OV	0.43240368
16038120	NVP-TAE684	ACH-000628	NCI-H596	LUAD	0.46169043
16038120	NVP-TAE684	ACH-000688	OV7	OV	0.47010148
16038120	NVP-TAE684	ACH-000603	BEN	UNABLE TO CLASSIFY	0.49875808
16038120	NVP-TAE684	ACH-000563	EBC-1	LUSC	0.51945233
16038120	NVP-TAE684	ACH-000875	NCI-H2347	LUAD	0.53269243
16038120	NVP-TAE684	ACH-000795	MOLT-13	ALL	0.54427516
16038120	NVP-TAE684	ACH-001306	8305C	THCA	0.54691255
16038120	NVP-TAE684	ACH-000668	HCC70	BRCA	0.5661204
16038120	NVP-TAE684	ACH-000527	OVISE	OV	0.56714666
16038120	NVP-TAE684	ACH-000187	COR-L311	SCLC	0.57836723
16038120	NVP-TAE684	ACH-000826	CAL-12T	UNABLE TO CLASSIFY	0.58070683
16038120	NVP-TAE684	ACH-000423	SK-MEL-3	SKCM	0.5819442
16038120	NVP-TAE684	ACH-000481	NCI-H2170	LUSC	0.5961168
16038120	NVP-TAE684	ACH-000421	SW837	COAD/READ	0.60524154
16038120	NVP-TAE684	ACH-000437	SW 1088	GBM	0.6098889
16038120	NVP-TAE684	ACH-000118	HUP-T3	PAAD	0.6422982
16038120	NVP-TAE684	ACH-000934	MDA-MB-361	BRCA	0.6456778
16038120	NVP-TAE684	ACH-000121	NCI-H2405	LUAD	0.6624142
16038120	NVP-TAE684	ACH-000400	SK-CO-1	COAD/READ	0.6654608
16038120	NVP-TAE684	ACH-000270	HPAC	PAAD	0.6769091
16038120	NVP-TAE684	ACH-000866	NCI-H1048	SCLC	0.6848621
16038120	NVP-TAE684	ACH-000621	MDA-MB-157	BRCA	0.68590236
16038120	NVP-TAE684	ACH-000374	HCC1143	BRCA	0.7038125
16038120	NVP-TAE684	ACH-000392	Calu-3	LUAD	0.7155088
16038120	NVP-TAE684	ACH-000784	KYSE-70	ESCA	0.72674686
16038120	NVP-TAE684	ACH-000308	EFO-21	OV	0.74495554
16038120	NVP-TAE684	ACH-000292	NCI-H841	SCLC	0.74737173
16038120	NVP-TAE684	ACH-000780	NCI-H1105	SCLC	0.7567317
16038120	NVP-TAE684	ACH-000888	NCI-H1793	LUAD	0.7617185
16038120	NVP-TAE684	ACH-000102	GMS-10	GBM	0.7626511
16038120	NVP-TAE684	ACH-000669	SW 900	LUSC	0.7675653
16038120	NVP-TAE684	ACH-000062	RERF-LC-MS	LUAD	0.7847686
16038120	NVP-TAE684	ACH-000995	JURKAT	ALL	0.79392755
16038120	NVP-TAE684	ACH-000699	HCC1395	BRCA	0.79523045
16038120	NVP-TAE684	ACH-000181	SCC-9	HNSC	0.81211233
16038120	NVP-TAE684	ACH-000547	HT-1197	BLCA	0.8271086
16038120	NVP-TAE684	ACH-000116	OAW28	OV	0.8296259
16038120	NVP-TAE684	ACH-000288	BT-549	BRCA	0.84616053
16038120	NVP-TAE684	ACH-000176	LOU-NH91	LUSC	0.84779143
16038120	NVP-TAE684	ACH-000999	SNU-1040	COAD/READ	0.8529867
16038120	NVP-TAE684	ACH-000674	NUGC-4	STAD	0.8612632
16038120	NVP-TAE684	ACH-000859	HCC1954	BRCA	0.9140531
16038120	NVP-TAE684	ACH-000381	T84	COAD/READ	0.9157054
16038120	NVP-TAE684	ACH-000330	EFM-19	BRCA	0.9216597
16038120	NVP-TAE684	ACH-000425	UACC-62	SKCM	0.9296115
16038120	NVP-TAE684	ACH-000789	NCI-H810	NA	0.9331619
16038120	NVP-TAE684	ACH-000155	SW 1990	PAAD	0.9355001
16038120	NVP-TAE684	ACH-000968	COLO 792	SKCM	0.94416445
16038120	NVP-TAE684	ACH-000114	SU.86.86	PAAD	0.9609168
16038120	NVP-TAE684	ACH-000223	HCC1937	BRCA	0.97419786
16038120	NVP-TAE684	ACH-000643	HDQ-P1	BRCA	0.9806585
16038120	NVP-TAE684	ACH-000963	CCK-81	COAD/READ	0.98483706
16038120	NVP-TAE684	ACH-000930	HCC1569	BRCA	0.99002236
16038120	NVP-TAE684	ACH-000546	HSC-4	HNSC	0.99349403
16038120	NVP-TAE684	ACH-000417	Panc 08.13	PAAD	1.0081162
16038120	NVP-TAE684	ACH-000153	NCI-H2052	MESO	1.0097153
16038120	NVP-TAE684	ACH-000714	KMS-11	MM	1.0230219
16038120	NVP-TAE684	ACH-000001	NIH:OVCAR-3	OV	1.0525497
16038120	NVP-TAE684	ACH-000945	NCI-H650	LUAD	1.0538318
16038120	NVP-TAE684	ACH-000383	OE33	ESCA	1.1178371
16038120	NVP-TAE684	ACH-000012	HCC827	LUAD	1.1432714
16038120	NVP-TAE684	ACH-000427	NCI-N87	STAD	1.1561835
16038120	NVP-TAE684	ACH-000243	DAN-G	PAAD	1.1676404
16038120	NVP-TAE684	ACH-000360	NCI-H508	COAD/READ	1.167999
16038120	NVP-TAE684	ACH-000822	SK-MEL-24	SKCM	1.1716534
16038120	NVP-TAE684	ACH-000858	KNS-62	LUSC	1.1926646
16038120	NVP-TAE684	ACH-000148	Hs 578T	BRCA	1.1967967
16038120	NVP-TAE684	ACH-000250	KMRC-20	KIRC	1.209339
16038120	NVP-TAE684	ACH-000794	BICR 22	HNSC	1.2330787
16038120	NVP-TAE684	ACH-000814	Hs 939.T	SKCM	1.259229
16038120	NVP-TAE684	ACH-000242	RT4	BLCA	1.2661587
16038120	NVP-TAE684	ACH-000356	MKN-45	STAD	1.2756525
16038120	NVP-TAE684	ACH-000648	NCI-H28	MESO	1.2783253
16038120	NVP-TAE684	ACH-000035	NCI-H1650	LUAD	1.2817581
16038120	NVP-TAE684	ACH-000759	MDA-MB-175-VII	BRCA	1.295615
16038120	NVP-TAE684	ACH-000679	OE19	ESCA	1.3122349
16038120	NVP-TAE684	ACH-000532	SNU-61	COAD/READ	1.3124074
16038120	NVP-TAE684	ACH-000020	MHH-CALL-2	ALL	1.3199974
16038120	NVP-TAE684	ACH-000040	U-118 MG	GBM	1.3370559
16038120	NVP-TAE684	ACH-000238	SCC-4	HNSC	1.3469111
16038120	NVP-TAE684	ACH-000565	RCM-1	COAD/READ	1.3948425
16038120	NVP-TAE684	ACH-000616	Hs 746T	STAD	1.3979557
16038120	NVP-TAE684	ACH-000107	Capan-2	PAAD	1.3990089
16038120	NVP-TAE684	ACH-000768	MDA-MB-231	BRCA	1.4000638
16038120	NVP-TAE684	ACH-000781	NCI-H2023	LUAD	1.4014792
16038120	NVP-TAE684	ACH-000379	NCI-H1781	LUAD	1.4064738
16038120	NVP-TAE684	ACH-000506	NCI-H146	SCLC	1.4331468
16038120	NVP-TAE684	ACH-000178	Hs 766T	PAAD	1.4573705
16038120	NVP-TAE684	ACH-000798	CL-40	COAD/READ	1.489984
16038120	NVP-TAE684	ACH-000717	COLO-680N	ESCA	1.499922
16038120	NVP-TAE684	ACH-000970	SNU-C5	COAD/READ	1.5001764
16038120	NVP-TAE684	ACH-000147	T-47D	BRCA	1.5171769
16038120	NVP-TAE684	ACH-000678	MKN7	STAD	1.5343852
16038120	NVP-TAE684	ACH-000260	SK-N-AS	NB	1.5411267
16038120	NVP-TAE684	ACH-000236	SW1417	COAD/READ	1.5532144
16038120	NVP-TAE684	ACH-000893	NCI-H1651	LUAD	1.5540969
16038120	NVP-TAE684	ACH-000304	WM-115	SKCM	1.5809206
16038120	NVP-TAE684	ACH-000713	Caov-3	OV	1.5989631
16038120	NVP-TAE684	ACH-000536	BT-20	BRCA	1.6876686
16038120	NVP-TAE684	ACH-000677	SW 1573	LUAD	1.6994514
16038120	NVP-TAE684	ACH-000615	SK-MEL-28	SKCM	1.7121491
16038120	NVP-TAE684	ACH-000384	SW 780	BLCA	1.7190475
16038120	NVP-TAE684	ACH-000475	huH-1	LIHC	1.7284645
16038120	NVP-TAE684	ACH-000783	CAMA-1	BRCA	1.7485632
16038120	NVP-TAE684	ACH-000554	UACC-893	BRCA	1.8003547
16038120	NVP-TAE684	ACH-000235	Panc 04.03	PAAD	1.8008614
16038120	NVP-TAE684	ACH-000895	CL-34	COAD/READ	1.8234949
16038120	NVP-TAE684	ACH-000470	SW1463	COAD/READ	1.8987994
16038120	NVP-TAE684	ACH-000332	YAPC	PAAD	1.9028981
16038120	NVP-TAE684	ACH-000684	KMRC-1	KIRC	1.9062712
16038120	NVP-TAE684	ACH-000619	PE/CA-PJ15	HNSC	1.9235125
16038120	NVP-TAE684	ACH-000885	TOV-21G	OV	1.9294436
16038120	NVP-TAE684	ACH-000638	NCI-H441	LUAD	1.9350383
16038120	NVP-TAE684	ACH-000752	NCI-H196	SCLC	1.9664752
16038120	NVP-TAE684	ACH-000725	HCC202	BRCA	1.9760779
16038120	NVP-TAE684	ACH-000247	OCUM-1	STAD	1.9982891
16038120	NVP-TAE684	ACH-000610	NCI-H2227	SCLC	2.0037608
16038120	NVP-TAE684	ACH-000277	HCC1419	BRCA	2.0077288
16038120	NVP-TAE684	ACH-000876	MDA-MB-415	BRCA	2.0155654
16038120	NVP-TAE684	ACH-000422	SNU-475	LIHC	2.057085
16038120	NVP-TAE684	ACH-000092	NCI-H2452	MESO	2.0644774
16038120	NVP-TAE684	ACH-000103	Caov-4	OV	2.099089
16038120	NVP-TAE684	ACH-000580	C32	SKCM	2.1029446
16038120	NVP-TAE684	ACH-000573	MDA-MB-436	BRCA	2.113265
16038120	NVP-TAE684	ACH-000352	HCC1428	BRCA	2.1534147
16038120	NVP-TAE684	ACH-000298	NCI-H2029	SCLC	2.156193
16038120	NVP-TAE684	ACH-000878	HCC-15	LUSC	2.1783352
16038120	NVP-TAE684	ACH-000680	SW948	COAD/READ	2.178596
16038120	NVP-TAE684	ACH-000486	KU-19-19	BLCA	2.232579
16038120	NVP-TAE684	ACH-000222	AsPC-1	PAAD	2.2451434
16038120	NVP-TAE684	ACH-000744	NCI-H1623	LUAD	2.2533994
16038120	NVP-TAE684	ACH-000903	FTC-133	THCA	2.2562766
16038120	NVP-TAE684	ACH-000828	ZR-75-30	BRCA	2.2736979
16038120	NVP-TAE684	ACH-000812	COLO-783	SKCM	2.3056896
16038120	NVP-TAE684	ACH-000640	SK-MEL-31	SKCM	2.3125963
16038120	NVP-TAE684	ACH-000910	MDA-MB-453	BRCA	2.3899057
16038120	NVP-TAE684	ACH-000698	DMS 53	SCLC	2.5656488
16038120	NVP-TAE684	ACH-000350	COLO-678	COAD/READ	2.6115928
16038120	NVP-TAE684	ACH-000949	TGBC11TKB	STAD	2.627535
16038120	NVP-TAE684	ACH-000986	HT115	COAD/READ	2.6432536
16038120	NVP-TAE684	ACH-000818	BT-483	BRCA	2.836944
16038120	NVP-TAE684	ACH-000443	OVKATE	OV	2.8779454
16038120	NVP-TAE684	ACH-000347	QGP-1	PAAD	2.881529
16038120	NVP-TAE684	ACH-000727	NCI-H2066	SCLC	3.0710838
16038120	NVP-TAE684	ACH-000489	SW1116	COAD/READ	3.0831754
16038120	NVP-TAE684	ACH-000626	U266B1	MM	3.0990696
16038120	NVP-TAE684	ACH-000852	NCI-H1435	LUAD	3.2898436
16038120	NVP-TAE684	ACH-000718	NCI-H2291	LUAD	3.9043818
16038120	NVP-TAE684	ACH-000987	MeWo	SKCM	3.9553096
16720766	Pevonedistat	ACH-000198	EOL-1	LAML	-1.7963557
16720766	Pevonedistat	ACH-000120	CHP-212	NB	-1.5821521
16720766	Pevonedistat	ACH-000149	SK-N-SH	NB	-1.3016825
16720766	Pevonedistat	ACH-000362	MOLM-13	LAML	-1.1678624
16720766	Pevonedistat	ACH-000348	RPMI-7951	SKCM	-1.1654601
16720766	Pevonedistat	ACH-000545	VM-CUB1	BLCA	-1.1399369
16720766	Pevonedistat	ACH-000546	HSC-4	HNSC	-1.0956397
16720766	Pevonedistat	ACH-000191	BHT-101	THCA	-1.0487022
16720766	Pevonedistat	ACH-000880	AGS	STAD	-0.99346304
16720766	Pevonedistat	ACH-000112	SIG-M5	LAML	-0.9701779
16720766	Pevonedistat	ACH-000885	TOV-21G	OV	-0.91588044
16720766	Pevonedistat	ACH-000609	SF126	GBM	-0.8381109
16720766	Pevonedistat	ACH-000008	A101D	SKCM	-0.806772
16720766	Pevonedistat	ACH-001307	8505C	THCA	-0.80422044
16720766	Pevonedistat	ACH-000696	OVCAR-8	OV	-0.7904701
16720766	Pevonedistat	ACH-000611	SU-DHL-6	DLBC	-0.7742164
16720766	Pevonedistat	ACH-000787	LXF-289	LUAD	-0.71801114
16720766	Pevonedistat	ACH-000376	SF-295	GBM	-0.6819856
16720766	Pevonedistat	ACH-000225	ECC12	STAD	-0.6714966
16720766	Pevonedistat	ACH-000518	CAL-33	HNSC	-0.58568
16720766	Pevonedistat	ACH-000132	JHOS-2	OV	-0.58171535
16720766	Pevonedistat	ACH-000059	SUP-B15	ALL	-0.5751443
16720766	Pevonedistat	ACH-000748	SJSA-1	SARC	-0.57002234
16720766	Pevonedistat	ACH-000788	A2058	SKCM	-0.55415773
16720766	Pevonedistat	ACH-000655	SF268	GBM	-0.5064101
16720766	Pevonedistat	ACH-000469	YH-13	GBM	-0.495054
16720766	Pevonedistat	ACH-000048	TOV-112D	OV	-0.4917996
16720766	Pevonedistat	ACH-000772	TE 441.T	SARC	-0.42964172
16720766	Pevonedistat	ACH-000663	OVTOKO	OV	-0.37219858
16720766	Pevonedistat	ACH-000817	RPMI 8226	MM	-0.350425
16720766	Pevonedistat	ACH-000958	SW48	COAD/READ	-0.33346057
16720766	Pevonedistat	ACH-000091	OV56	OV	-0.31220174
16720766	Pevonedistat	ACH-000174	CAL-62	THCA	-0.30294538
16720766	Pevonedistat	ACH-000335	MSTO-211H	MESO	-0.27945197
16720766	Pevonedistat	ACH-000228	BICR 31	HNSC	-0.27655768
16720766	Pevonedistat	ACH-000096	G-401	SARC	-0.26309216
16720766	Pevonedistat	ACH-000832	CAL 27	HNSC	-0.23183882
16720766	Pevonedistat	ACH-000871	NCI-H510	SCLC	-0.22717106
16720766	Pevonedistat	ACH-000749	DMS 273	SCLC	-0.22345221
16720766	Pevonedistat	ACH-000425	UACC-62	SKCM	-0.21531618
16720766	Pevonedistat	ACH-000763	MM1-S	MM	-0.17098105
16720766	Pevonedistat	ACH-000950	LoVo	COAD/READ	-0.15926361
16720766	Pevonedistat	ACH-000989	SNU-175	COAD/READ	-0.14700317
16720766	Pevonedistat	ACH-000544	OE21	ESCA	-0.12418151
16720766	Pevonedistat	ACH-000486	KU-19-19	BLCA	-0.12163949
16720766	Pevonedistat	ACH-000971	HCT 116	COAD/READ	-0.115454674
16720766	Pevonedistat	ACH-000196	HCC1599	BRCA	-0.10324979
16720766	Pevonedistat	ACH-000713	Caov-3	OV	-0.09070706
16720766	Pevonedistat	ACH-000716	TT2609-C02	THCA	-0.09064984
16720766	Pevonedistat	ACH-000664	SU-DHL-1	NA	-0.06854999
16720766	Pevonedistat	ACH-000364	U-2 OS	SARC	-0.05175829
16720766	Pevonedistat	ACH-000935	MDST8	COAD/READ	-0.041404486
16720766	Pevonedistat	ACH-000846	FaDu	HNSC	-0.013929963
16720766	Pevonedistat	ACH-000754	L-428	NA	-0.013541341
16720766	Pevonedistat	ACH-000102	GMS-10	GBM	-0.012806058
16720766	Pevonedistat	ACH-000056	DOHH-2	DLBC	-0.0056306124
16720766	Pevonedistat	ACH-000585	EPLC-272H	LUSC	0.0040494204
16720766	Pevonedistat	ACH-000311	NCI-H2122	LUAD	0.006710887
16720766	Pevonedistat	ACH-000073	GRANTA-519	DLBC	0.008504748
16720766	Pevonedistat	ACH-000380	KMS-12-BM	MM	0.016713023
16720766	Pevonedistat	ACH-000248	AU565	BRCA	0.03072691
16720766	Pevonedistat	ACH-000484	VMRC-RCW	KIRC	0.07000041
16720766	Pevonedistat	ACH-000359	MG-63	SARC	0.073076606
16720766	Pevonedistat	ACH-000589	NCI-H1437	LUAD	0.09013748
16720766	Pevonedistat	ACH-000366	SK-N-DZ	NB	0.11686325
16720766	Pevonedistat	ACH-000882	IGR-1	SKCM	0.11733472
16720766	Pevonedistat	ACH-000913	ESS-1	UCEC	0.13122582
16720766	Pevonedistat	ACH-000917	TE-4	ESCA	0.13837707
16720766	Pevonedistat	ACH-000596	LCLC-97TM1	NA	0.20339966
16720766	Pevonedistat	ACH-000136	CHP-126	NB	0.20427251
16720766	Pevonedistat	ACH-000078	MHH-NB-11	NB	0.20949972
16720766	Pevonedistat	ACH-000430	TYK-nu	UNABLE TO CLASSIFY	0.24215662
16720766	Pevonedistat	ACH-000586	NCI-H1876	SCLC	0.25876844
16720766	Pevonedistat	ACH-000855	KYSE-150	ESCA	0.2868719
16720766	Pevonedistat	ACH-000528	ABC-1	LUAD	0.30937576
16720766	Pevonedistat	ACH-000688	OV7	OV	0.31342697
16720766	Pevonedistat	ACH-000729	NCI-H1963	SCLC	0.31439173
16720766	Pevonedistat	ACH-000336	OCI-AML3	LAML	0.3296007
16720766	Pevonedistat	ACH-000291	OV-90	OV	0.3356837
16720766	Pevonedistat	ACH-000379	NCI-H1781	LUAD	0.37219906
16720766	Pevonedistat	ACH-000067	Hs 683	LGG	0.3871014
16720766	Pevonedistat	ACH-000042	Panc 02.03	PAAD	0.41645777
16720766	Pevonedistat	ACH-000969	KM12	COAD/READ	0.4174292
16720766	Pevonedistat	ACH-000823	KYSE-140	ESCA	0.47383153
16720766	Pevonedistat	ACH-000260	SK-N-AS	NB	0.47894657
16720766	Pevonedistat	ACH-001075	NCI-H292	NA	0.4818846
16720766	Pevonedistat	ACH-000677	SW 1573	LUAD	0.48590374
16720766	Pevonedistat	ACH-000841	NCI-H2087	LUAD	0.50143397
16720766	Pevonedistat	ACH-000863	DBTRG-05MG	GBM	0.5226184
16720766	Pevonedistat	ACH-000422	SNU-475	LIHC	0.5726795
16720766	Pevonedistat	ACH-000250	KMRC-20	KIRC	0.5798404
16720766	Pevonedistat	ACH-000118	HUP-T3	PAAD	0.59021187
16720766	Pevonedistat	ACH-000114	SU.86.86	PAAD	0.6040354
16720766	Pevonedistat	ACH-000786	Daudi	DLBC	0.61490095
16720766	Pevonedistat	ACH-000684	KMRC-1	KIRC	0.6186484
16720766	Pevonedistat	ACH-000171	VMRC-RCZ	KIRC	0.634773
16720766	Pevonedistat	ACH-000615	SK-MEL-28	SKCM	0.63657403
16720766	Pevonedistat	ACH-000614	RVH-421	SKCM	0.64532244
16720766	Pevonedistat	ACH-000009	C2BBe1	COAD/READ	0.67567945
16720766	Pevonedistat	ACH-000730	SK-MEL-5	SKCM	0.67668355
16720766	Pevonedistat	ACH-000047	GCIY	STAD	0.7193681
16720766	Pevonedistat	ACH-000530	DMS 114	SCLC	0.75255096
16720766	Pevonedistat	ACH-000997	HCT-15	COAD/READ	0.7551837
16720766	Pevonedistat	ACH-000243	DAN-G	PAAD	0.7902314
16720766	Pevonedistat	ACH-000648	NCI-H28	MESO	0.79640794
16720766	Pevonedistat	ACH-000447	NCI-H2228	LUAD	0.81534946
16720766	Pevonedistat	ACH-000525	NCI-H2171	SCLC	0.8174243
16720766	Pevonedistat	ACH-000482	RERF-LC-KJ	LUAD	0.8298023
16720766	Pevonedistat	ACH-000674	NUGC-4	STAD	0.83254063
16720766	Pevonedistat	ACH-000197	TALL-1	ALL	0.8621311
16720766	Pevonedistat	ACH-000449	MES-SA	SARC	0.863596
16720766	Pevonedistat	ACH-000187	COR-L311	SCLC	0.8873805
16720766	Pevonedistat	ACH-000793	KATO III	STAD	0.95635116
16720766	Pevonedistat	ACH-000345	KP-N-RT-BM-1	NB	0.9792613
16720766	Pevonedistat	ACH-000515	HCC-33	SCLC	1.040231
16720766	Pevonedistat	ACH-000478	SNU-387	LIHC	1.0504845
16720766	Pevonedistat	ACH-000986	HT115	COAD/READ	1.0697451
16720766	Pevonedistat	ACH-000826	CAL-12T	UNABLE TO CLASSIFY	1.0870485
16720766	Pevonedistat	ACH-000227	KP-N-YN	NB	1.1279771
16720766	Pevonedistat	ACH-000257	COR-L279	SCLC	1.154817
16720766	Pevonedistat	ACH-000945	NCI-H650	LUAD	1.1774011
16720766	Pevonedistat	ACH-000467	HCC-56	COAD/READ	1.1874409
16720766	Pevonedistat	ACH-000878	HCC-15	LUSC	1.200129
